Time (s),VP+ Power (W)
0,0.01485280575
0.1,0.02326965228
0.2,0.05645586482
0.3,0.05278140226
0.4,0.03438205844
0.5,0.01640679909
0.6,0.02330376899
0.7,0.03847856699
0.8,0.01961866197
0.9,0.02511333076
1,0.01963014617
1.1,0.03226290882
1.2,0.02274129918
1.3,0.002987728202
1.4,0.02513787729
1.5,0.02587996831
1.6,0.03986275855
1.7,0.02118770862
1.8,0.01587940219
1.9,0.01405812698
2,0.004832867538
2.1,0.006673283083
2.2,0.02594507393
2.3,0.003009641137
2.4,0.03216841671
2.5,0.01738176566
2.6,0.02874438636
2.7,0.03062938981
2.8,0.02044628251
2.9,0.02513787729
3,0.01223144556
3.1,0.02434186258
3.2,0.02515015056
3.3,0.05827105142
3.4,0.01036896796
3.5,0.0148590228
3.6,0.02431129573
3.7,0.0415882181
3.8,0.05463887616
3.9,0.02694383493
4,0.02840138273
4.1,0.005354768339
4.2,0.002989189064
4.3,-0.01912560109
4.4,0.02506423768
4.5,0.03664074303
4.6,0.01643431522
4.7,0.0251746971
4.8,0.02691748632
4.9,0.03433172313
5,0.02697018353
5.1,0.02842639396
5.2,0.02586911738
5.3,0.04144146358
5.4,0.03867232869
5.5,0.04174720217
5.6,0.02882883838
5.7,0.02276988008
5.8,0.03615772213
5.9,0.0122016154
6,0.03699393837
6.1,0.04001861086
6.2,0.03428138782
6.3,0.03278291534
6.4,0.0251746971
6.5,0.01222547953
6.6,0.04369910075
6.7,0.0466191923
6.8,0.03619308107
6.9,0.01803844774
7,0.02332651345
7.1,0.029086391
7.2,0.04160452416
7.3,-0.008068936442
7.4,0.03541242889
7.5,0.02141550261
7.6,0.03066790047
7.7,0.02515015056
7.8,0.02697018353
7.9,0.02434186258
8,0.04365653353
8.1,0.029086391
8.2,0.02703605504
8.3,0.03800049957
8.4,0.02694383493
8.5,0.01799320165
8.6,0.01400319045
8.7,0.01403065871
8.8,0.0227031913
8.9,0.004828143746
9,0.0433018435
9.1,0.02511333076
9.2,0.02516242383
9.3,0.01401349105
9.4,0.02338337463
9.5,0.02144691621
9.6,0.02405170773
9.7,0.03448272906
9.8,0.01867413557
9.9,0.02694383493
10,0.0217840581
10.1,0.01593377888
10.2,0.01860223794
10.3,-0.006232247615
10.4,0.02119657361
10.5,0.03615772213
10.6,0.03697845354
10.7,0.04335624178
10.8,0.03545689741
10.9,0.02516242383
11,0.03431494469
11.1,0.04176758474
11.2,0.0361754016
11.3,0.01677157523
11.4,0.02095480825
11.5,0.04915311105
11.6,0.03855930103
11.7,0.03065934255
11.8,0.02703605504
11.9,0.02602103048
12,0.03743830147
12.1,0.03702490801
12.2,0.02333788569
12.3,-0.002546194196
12.4,0.03070641114
12.5,0.04652190866
12.6,0.019620576
12.7,0.01589493838
12.8,0.0381119826
12.9,0.01169957296
13,0.0211433837
13.1,0.05827105142
13.2,0.03242453504
13.3,0.008516060523
13.4,0.01218968334
13.5,0.01036390296
13.6,0.01009558404
13.7,0.02507651095
13.8,0.02903769139
13.9,0.006676546013
14,0.02877253703
14.1,0.03064436618
14.2,0.01039429295
14.3,0.05270403593
14.4,0.03614004266
14.5,0.02902551648
14.6,0.02616059395
14.7,0.0582995433
14.8,0.03796333856
14.9,0.005760331602
15,0.02914726552
15.1,0.01127195341
15.2,-0.006220070388
15.3,0.02142597381
15.4,0.01405812698
15.5,0.03231690431
15.6,0.01958092817
15.7,0.03068929529
15.8,0.02851810181
15.9,0.02273177221
16,0.03074920077
16.1,0.01342575588
16.2,0.02926875762
16.3,0.04176758474
16.4,0.004835229435
16.5,0.03223591108
16.6,0.01776462426
16.7,0.01590270648
16.8,0.02595592487
16.9,0.0361754016
17,0.03724152449
17.1,-0.01723212059
17.2,0.02058885283
17.3,0.03434850157
17.4,0.01404439284
17.5,0.02147832981
17.6,0.02432148468
17.7,0.02877253703
17.8,0.02511333076
17.9,0.0006184429209
18,0.02117884364
18.1,0.02150974341
18.2,-0.006959184313
18.3,0.008541044306
18.4,0.01739195237
18.5,0.03065506359
18.6,0.02179683978
18.7,0.02589081925
18.8,0.01961374017
18.9,0.02884291371
19,0.01952487433
19.1,0.01595708318
19.2,0.03071924803
19.3,0.01800074266
19.4,0.008516060523
19.5,0.02141550261
19.6,0.03431494469
19.7,0.03433172313
19.8,0.04342877282
19.9,0.03384508028
20,0.03507262229
20.1,0.01326574121
20.2,0.002986267339
20.3,0.02331514122
20.4,0.01404439284
20.5,0.03242453504
20.6,0.02911074081
20.7,0.03284072274
20.8,0.04176758474
20.9,0.02459848182
21,0.003783822601
21.1,0.03621076055
21.2,0.006679808943
21.3,0.002983345615
21.4,0.01591824268
21.5,0.02881476304
21.6,0.02276035311
21.7,0.03062938981
21.8,0.03069357425
21.9,0.03071924803
22,0.02625285395
22.1,0.04171662831
22.2,0.05729955099
22.3,0.02510105749
22.4,0.02438261839
22.5,0.02695700923
22.6,0.01741232579
22.7,0.01227320778
22.8,0.01558115435
22.9,0.03431494469
23,0.01802336571
23.1,0.02147832981
23.2,0.0287584617
23.3,0.0528458742
23.4,0.02699653214
23.5,0.01639992006
23.6,0.04723747245
23.7,0.03801908008
23.8,0.02748185569
23.9,0.02183518485
24,0.02095480825
24.1,0.01963014617
24.2,0.05094971714
24.3,0.02328102452
24.4,0.02506423768
24.5,0.01769527119
24.6,0.0148465887
24.7,0.01406499404
24.8,0.02144691621
24.9,0.02331514122
25,0.01806107079
25.1,0.02276988008
25.2,0.02693066063
25.3,0.01221354747
25.4,0.01960143567
25.5,0.05099949262
25.6,0.0122195135
25.7,0.01955631917
25.8,0.0305844607
25.9,0.02697018353
26,0.01009558404
26.1,0.03247216725
26.2,0.02593422299
26.3,0.01961100583
26.4,0.03615772213
26.5,0.03227640769
26.6,0.02322416334
26.7,0.02884291371
26.8,0.03250392206
26.9,0.03227640769
27,0.03794475806
27.1,0.04537160933
27.2,0.02589081925
27.3,0.01642743619
27.4,0.03631683737
27.5,0.006679808943
27.6,0.003777489962
27.7,0.02519924363
27.8,0.03255155427
27.9,0.03224940995
28,0.03610468372
28.1,0.02119657361
28.2,0.03807482159
28.3,0.03065934255
28.4,0.03062938981
28.5,0.01585609789
28.6,0.019620576
28.7,0.01012520171
28.8,0.02142597381
28.9,0.01771260946
29,0.01958913117
29.1,0.01965885667
29.2,0.004837591331
29.3,0.01591824268
29.4,0.01587163409
29.5,0.01957272517
29.6,-0.01359726876
29.7,0.01344764495
29.8,0.03759487095
29.9,0.03083905899
30,0.02881476304
30.1,0.01773861686
30.2,0.01168000064
30.3,0.0195918655
30.4,0.02325828005
30.5,0.02510105749
30.6,0.0006181837292
30.7,0.01223144556
30.8,0.01405812698
30.9,0.0211433837
31,0.02693066063
31.1,0.02145738741
31.2,0.01737157895
31.3,0.008532716379
31.4,0.02141550261
31.5,0.02911074081
31.6,0.02513787729
31.7,0.01222547953
31.8,0.03226290882
31.9,0.02515015056
32,0.03255155427
32.1,0.02909856591
32.2,0.02331514122
32.3,0.02894144106
32.4,0.004821058058
32.5,0.02788566088
32.6,0.02510105749
32.7,0.02330376899
32.8,0.02755093321
32.9,0.01591047458
33,0.01594931508
33.1,0.0290742161
33.2,0.01953827257
33.3,0.01956452217
33.4,-0.008063018431
33.5,-0.004372665196
33.6,0.02752790737
33.7,0.02699653214
33.8,0.02889921506
33.9,0.02694383493
34,0.03383091942
34.1,0.006653705503
34.2,0.03807482159
34.3,0.02756244613
34.4,0.02524833671
34.5,0.03624611949
34.6,0.02121430358
34.7,0.01408559524
34.8,0.02515015056
34.9,0.02753942029
35,0.02323553558
35.1,0.006948165514
35.2,0.01170446604
35.3,0.01293872638
35.4,-0.01361721409
35.5,-0.004121854401
35.6,0.01640679909
35.7,0.02878661237
35.8,0.02882883838
35.9,0.02513787729
36,0.03070641114
36.1,0.03852700741
36.2,0.01405125991
36.3,0.02141550261
36.4,0.03431494469
36.5,0.0380934021
36.6,0.02591252112
36.7,0.01402379165
36.8,0.03215491784
36.9,0.02511333076
37,0.01405812698
37.1,0.03224940995
37.2,0.02328102452
37.3,0.03439883688
37.4,0.0002243818778
37.5,0.02144691621
37.6,0.01008712185
37.7,0.01033857797
37.8,0.03068073736
37.9,0.03523715526
38,0.03228990656
38.1,0.04182582067
38.2,0.02884291371
38.3,0.03233040318
38.4,0.03053953159
38.5,0.03250392206
38.6,0.01012097062
38.7,0.01738176566
38.8,0.02431129573
38.9,0.02695700923
39,0.03069357425
39.1,0.02332651345
39.2,0.03990172163
39.3,0.03219541446
39.4,-0.00254060412
39.5,0.02146785861
39.6,0.01801582469
39.7,0.002984806477
39.8,0.03377427599
39.9,0.03438205844
40,0.02186074823
40.1,0.02278893402
40.2,0.03383091942
40.3,0.02702288074
40.4,0.0196492865
40.5,0.02273177221
40.6,0.02697018353
40.7,0.02115224869
40.8,0.02882883838
40.9,0.03433172313
41,0.01008289076
41.1,0.019563155
41.2,0.0306422267
41.3,0.04721438678
41.4,0.03434850157
41.5,0.02846807935
41.6,0.02694383493
41.7,0.04007291335
41.8,0.00482578185
41.9,0.02272224524
42,0.0435501155
42.1,0.04324744521
42.2,0.02882883838
42.3,0.01036390296
42.4,0.008516060523
42.5,0.04174720217
42.6,0.04732981515
42.7,0.03371763257
42.8,0.03792617755
42.9,0.02138408901
43,0.03814914361
43.1,0.03071924803
43.2,0.0122195135
43.3,0.04179087911
43.4,0.04176758474
43.5,0.02326965228
43.6,0.006670020153
43.7,0.01322685577
43.8,0.02744731693
43.9,0.02697018353
44,0.02146785861
44.1,0.01483415461
44.2,0.02510105749
44.3,0.03439883688
44.4,0.03062938981
44.5,0.02884291371
44.6,0.001143831104
44.7,0.03061655292
44.8,0.01593377888
44.9,0.01404439284
45,0.01010827733
45.1,0.02329239675
45.2,0.03434850157
45.3,0.01404439284
45.4,0.01410619643
45.5,0.04493907522
45.6,0.02702288074
45.7,0.006679808943
45.8,0.03383091942
45.9,0.05104926811
46,0.02518697037
46.1,0.05599548067
46.2,0.02320141888
46.3,0.003771157323
46.4,0.02697018353
46.5,0.03378843685
46.6,0.01223144556
46.7,0.006679808943
46.8,0.03061441344
46.9,0.01957272517
47,0.02436224049
47.1,0.01406499404
47.2,0.04184911503
47.3,0.03536796037
47.4,0.01407529464
47.5,0.04179087911
47.6,0.04537160933
47.7,0.0509248294
47.8,0.0401905749
47.9,0.04537160933
48,0.05463887616
48.1,0.02113451872
48.2,0.0213736178
48.3,0.03064436618
48.4,0.02790609811
48.5,0.01775595512
48.6,0.04008972214
48.7,0.03061441344
48.8,0.03704039284
48.9,0.03062938981
49,0.008507732596
49.1,0.01640679909
49.2,0.01963971633
49.3,0.01807615282
49.4,0.01968756717
49.5,0.03255155427
49.6,0.02749336861
49.7,0.03074920077
49.8,0.01957272517
49.9,0.03984327701
50,0.03441561532
50.1,0.02329239675
50.2,0.04357139911
50.3,0.006942351258
50.4,0.01954401467
50.5,0.05089994166
50.6,0.03532349185
50.7,0.02874438636
50.8,0.01222547953
50.9,0.03544207457
51,0.004835229435
51.1,0.0213526754
51.2,0.02435205154
51.3,-0.000699532706
51.4,-0.009960177626
51.5,0.008528552415
51.6,0.01009558404
51.7,0.03801908008
51.8,0.02695700923
51.9,0.02329239675
52,0.02273177221
52.1,0.02515015056
52.2,0.03220891333
52.3,0.02115224869
52.4,0.03594556848
52.5,0.0116897868
52.6,0.03426460938
52.7,0.02745882985
52.8,0.01588717029
52.9,0.01773861686
53,0.019620576
53.1,-0.0009639001461
53.2,0.02332651345
53.3,0.029086391
53.4,0.04168605445
53.5,0.02512560402
53.6,0.02593422299
53.7,0.01405125991
53.8,0.02139456021
53.9,0.01960143567
54,0.01328796147
54.1,0.02182240316
54.2,0.02321279111
54.3,0.01128022668
54.4,0.01952965942
54.5,0.004835229435
54.6,0.03254361557
54.7,0.01960143567
54.8,0.01799320165
54.9,0.03247216725
55,0.03968317591
55.1,0.01955836992
55.2,0.02877253703
55.3,0.01776462426
55.4,0.01951530417
55.5,0.01591824268
55.6,0.03801908008
55.7,0.02148880101
55.8,0.02433167363
55.9,0.03984327701
56,0.02142597381
56.1,0.0148590228
56.2,0.01646183135
56.3,0.01772127859
56.4,0.05844200268
56.5,0.004818696161
56.6,0.02276988008
56.7,0.02912291572
56.8,0.03244041244
56.9,0.03626379896
57,0.02118770862
57.1,0.03741643736
57.2,0.02328102452
57.3,0.04328371073
57.4,0.01957272517
57.5,0.005359258626
57.6,0.02881476304
57.7,0.03541242889
57.8,0.008536880342
57.9,0.01012943281
58,0.02846807935
58.1,0.01405125991
58.2,0.03068929529
58.3,0.01073683482
58.4,-0.01086488395
58.5,0.01485280575
58.6,0.01591047458
58.7,0.01776462426
58.8,0.01327129628
58.9,0.008520224487
59,0.02590167018
59.1,0.01588717029
59.2,0.04849016256
59.3,0.02325828005
59.4,0.0217840581
59.5,0.005359258626
59.6,0.01773861686
59.7,0.03544207457
59.8,0.01036896796
59.9,0.02329239675
60,0.01800074266
60.1,0.04175593756
60.2,0.03074920077
60.3,0.04905716422
60.4,-0.005293098226
60.5,0.02589081925
60.6,0.03251979946
60.7,0.01963014617
60.8,0.008536880342
60.9,0.01589493838
61,0.03624611949
61.1,0.03220891333
61.2,0.02695700923
61.3,0.00695397977
61.4,0.04180834989
61.5,0.01964163037
61.6,0.008516060523
61.7,0.0155645632
61.8,0.01955358483
61.9,0.01167510756
62,0.006945258386
62.1,0.006683071873
62.2,0.01071480496
62.3,0.03434850157
62.4,0.006308426863
62.5,0.01483415461
62.6,0.02880068771
62.7,0.02513787729
62.8,0.02275082614
62.9,0.01219564937
63,0.01224934366
63.1,0.02437242944
63.2,0.01738176566
63.3,0.01216581922
63.4,0.03280218447
63.5,0.03626379896
63.6,0.02913509062
63.7,0.03798191907
63.8,0.02691748632
63.9,0.01403752578
64,0.04915311105
64.1,0.02622210062
64.2,0.01642743619
64.3,0.02884291371
64.4,0.03062938981
64.5,0.01953991317
64.6,0.03945155993
64.7,0.01967116117
64.8,0.02753942029
64.9,0.04539379397
65,0.02702288074
65.1,0.03702490801
65.2,0.03250392206
65.3,0.0435501155
65.4,0.0223532739
65.5,0.02694383493
65.6,0.0116897868
65.7,0.0284847535
65.8,0.03066790047
65.9,0.01035377297
66,0.02144691621
66.1,0.02331514122
66.2,0.006683071873
66.3,0.01960553717
66.4,0.01398258926
66.5,0.02141550261
66.6,0.02695700923
66.7,0.02749336861
66.8,0.03441561532
66.9,0.05279429665
67,0.002197966441
67.1,0.002983345615
67.2,0.02275082614
67.3,0.02506423768
67.4,0.01960143567
67.5,0.03255155427
67.6,0.01965475517
67.7,0.02516242383
67.8,0.04184911503
67.9,0.03065506359
68,0.0306653331
68.1,0.02276988008
68.2,0.01401692458
68.3,0.03216841671
68.4,0.03788901654
68.5,0.03619308107
68.6,0.02433167363
68.7,0.02331514122
68.8,0.02438261839
68.9,0.03434850157
69,0.01770394033
69.1,0.0361754016
69.2,0.02406578691
69.3,0.01594931508
69.4,0.02753942029
69.5,0.02436224049
69.6,0.01773861686
69.7,0.0006176653459
69.8,0.01587940219
69.9,0.02320141888
70,0.01734101882
70.1,-0.006226159001
70.2,0.02157151534
70.3,0.01805352977
70.4,0.03076417714
70.5,0.02332651345
70.6,0.02508878422
70.7,0.0322224122
70.8,0.03062938981
70.9,0.02145738741
71,0.0006192204959
71.1,0.01490254213
71.2,0.01294631811
71.3,0.03854315422
71.4,0.008524388451
71.5,-0.000699532706
71.6,0.002986267339
71.7,0.01219564937
71.8,0.01961374017
71.9,0.004835229435
72,0.03378843685
72.1,0.0213526754
72.2,0.02138408901
72.3,0.01642743619
72.4,0.02697018353
72.5,0.04922507117
72.6,0.03697845354
72.7,0.04739907217
72.8,0.0287584617
72.9,0.04174720217
73,0.03169360018
73.1,0.002984806477
73.2,0.02324690781
73.3,0.008516060523
73.4,0.02374506877
73.5,0.01774728599
73.6,0.02325828005
73.7,0.03378843685
73.8,0.02699653214
73.9,0.04322931245
74,0.03626379896
74.1,0.03061441344
74.2,0.03218191559
74.3,0.04528287077
74.4,0.04168605445
74.5,0.02121430358
74.6,0.02695700923
74.7,0.01406499404
74.8,0.04473233303
74.9,0.004832867538
75,0.02697018353
75.1,0.01482793756
75.2,0.001882061737
75.3,0.00114551059
75.4,0.02513787729
75.5,0.01401005752
75.6,0.02702288074
75.7,0.02116997866
75.8,0.02695700923
75.9,0.01514117009
76,0.01129263659
76.1,0.03064736145
76.2,0.029086391
76.3,0.01035883796
76.4,-0.01361721409
76.5,0.0322224122
76.6,0.02507651095
76.7,0.006679808943
76.8,0.008532716379
76.9,0.0148465887
77,0.03062938981
77.1,0.02152021461
77.2,0.03066790047
77.3,0.01040442294
77.4,0.01774728599
77.5,0.03626379896
77.6,0.04030823644
77.7,0.04392314396
77.8,0.02141550261
77.9,0.008553536198
78,0.04463496066
78.1,0.03864003507
