Time (s),VP+ Power (W)
0,0.02622210062
0.1,0.0290742161
0.2,0.02506423768
0.3,0.02699653214
0.4,0.01680239504
0.5,0.03610468372
0.6,0.03544207457
0.7,0.02140503141
0.8,0.02425016202
0.9,0.03800049957
1,0.02268413737
1.1,-0.01915365572
1.2,0.03248804465
1.3,0.01168489372
1.4,0.01589493838
1.5,0.03428138782
1.6,0.04182873246
1.7,0.02516242383
1.8,0.005354768339
1.9,0.0472836438
2,0.01642055716
2.1,0.002989189064
2.2,0.02745882985
2.3,0.01958229533
2.4,0.01775595512
2.5,0.002992110789
2.6,0.008520224487
2.7,0.03077059558
2.8,0.02184796654
2.9,0.006930722747
3,0.01960143567
3.1,0.01804598876
3.2,0.02506423768
3.3,0.01735120553
3.4,0.03062938981
3.5,0.025193107
3.6,0.02749336861
3.7,0.04532724005
3.8,0.04168605445
3.9,0.02376246501
4,-0.008072881782
4.1,0.01485280575
4.2,0.03624611949
4.3,0.03621076055
4.4,0.01409932937
4.5,0.002992110789
4.6,0.00298042389
4.7,0.02690431202
4.8,0.01405812698
4.9,0.03636987579
5,0.02258215484
5.1,0.01326574121
5.2,0.02512560402
5.3,0.01961100583
5.4,0.019620576
5.5,0.0602314005
5.6,0.03064436618
5.7,0.02322416334
5.8,0.02437242944
5.9,0.01489632508
6,0.0360516453
6.1,0.02906204119
6.2,0.02146785861
6.3,0.008516060523
6.4,0.006956886897
6.5,0.01588717029
6.6,0.03370347171
6.7,0.01407186111
6.8,0.03247216725
6.9,0.04723747245
7,0.03996016625
7.1,0.02594507393
7.2,0.008528552415
7.3,0.02513787729
7.4,0.02586911738
7.5,0.05835652705
7.6,0.01963014617
7.7,0.02510105749
7.8,0.006673283083
7.9,0.02694383493
8,0.01012097062
8.1,0.01641367813
8.2,0.03448272906
8.3,0.02325828005
8.4,0.02138408901
8.5,0.01398258926
8.6,0.01772127859
8.7,0.03064436618
8.8,0.03544207457
8.9,0.04174720217
9,0.03062938981
9.1,0.03624611949
9.2,0.01954401467
9.3,0.01404439284
9.4,0.02462472371
9.5,0.0417268196
9.6,0.03694748389
9.7,0.02702288074
9.8,0.03704039284
9.9,0.01776462426
10,0.01034870797
10.1,0.04486389624
10.2,0.02140503141
10.3,0.01296909332
10.4,0.02325828005
10.5,0.02325828005
10.6,0.03067431892
10.7,0.03062938981
10.8,0.03429816625
10.9,0.01772994773
11,0.02147832981
11.1,0.03542725173
11.2,0.02326965228
11.3,0.03065506359
11.4,0.01683321485
11.5,0.01955358483
11.6,0.02884291371
11.7,0.0223532739
11.8,0.02880068771
11.9,0.0454603479
12,0.02698335784
12.1,0.02506423768
12.2,0.01819731288
12.3,0.01132986632
12.4,0.001146070418
12.5,0.02142597381
12.6,0.02116111367
12.7,0.03070427166
12.8,0.02751639445
12.9,0.04182873246
13,0.02889921506
13.1,0.02118770862
13.2,0.01734101882
13.3,0.03803766058
13.4,0.01515005931
13.5,0.02686478912
13.6,0.01820398367
13.7,0.02333788569
13.8,0.05104926811
13.9,0.02272224524
14,0.03070127638
14.1,0.006304727595
14.2,-0.00254060412
14.3,0.0205191656
14.4,0.03857544784
14.5,0.02510105749
14.6,0.02141550261
14.7,0.02145738741
14.8,0.05120608094
14.9,0.04168605445
15,0.02157727159
15.1,0.02325828005
15.2,0.03064436618
15.3,0.01167021448
15.4,0.03800049957
15.5,0.0223532739
15.6,0.02241880421
15.7,0.0507685785
15.8,0.03070427166
15.9,0.02205130484
16,0.03062938981
16.1,0.01515005931
16.2,0.0148590228
16.3,0.03984327701
16.4,0.02906204119
16.5,0.01591047458
16.6,0.04168605445
16.7,0.04170643703
16.8,0.01773861686
16.9,0.006676546013
17,-0.0006974854742
17.1,0.01798566063
17.2,0.008495240704
17.3,0.00408138577
17.4,0.03062938981
17.5,0.01641367813
17.6,0.01957272517
17.7,0.04156375902
17.8,0.02755093321
17.9,0.01957272517
18,0.02140503141
18.1,0.01956452217
18.2,0.0380934021
18.3,0.02148880101
18.4,0.02124089853
18.5,0.02593422299
18.6,0.01960143567
18.7,0.02512560402
18.8,0.01778196252
18.9,0.02274129918
19,0.02868808502
19.1,0.02430110678
19.2,0.02145738741
19.3,0.008537475194
19.4,0.01035883796
19.5,0.002990649926
19.6,0.01222547953
19.7,0.01298427678
19.8,0.01800828368
19.9,0.03444917219
20,0.02733642853
20.1,0.01798566063
20.2,0.01774728599
20.3,0.01957272517
20.4,0.02323553558
20.5,0.03433172313
20.6,0.01687019863
20.7,0.03700942319
20.8,0.03441561532
20.9,0.02695700923
21,0.02702288074
21.1,0.02909856591
21.2,0.02880068771
21.3,0.02508878422
21.4,0.02272224524
21.5,0.02689113772
21.6,0.03421427407
21.7,0.03434850157
21.8,0.03070427166
21.9,0.03224940995
22,0.02142597381
22.1,0.02142597381
22.2,0.02748185569
22.3,0.02515015056
22.4,0.01035377297
22.5,-0.0006988502954
22.6,0.03618424134
22.7,0.02626823062
22.8,0.002989189064
22.9,0.01959733417
23,0.01956452217
23.1,0.03433172313
23.2,0.02694383493
23.3,0.01166042832
23.4,0.02510105749
23.5,0.02120543859
23.6,0.03509318891
23.7,0.02691748632
23.8,0.03766544913
23.9,0.01964163037
24,0.0148465887
24.1,0.02626823062
24.2,0.001143831104
24.3,0.02419149152
24.4,0.02880068771
24.5,0.03986275855
24.6,0.004839953227
24.7,0.01589493838
24.8,0.006676546013
24.9,0.01954401467
25,0.04613577438
25.1,0.02145738741
25.2,0.02751639445
25.3,0.02881476304
25.4,0.02279846098
25.5,0.02881476304
25.6,0.02502741788
25.7,0.01641367813
25.8,0.0361754016
25.9,0.03062938981
26,0.01957272517
26.1,0.03433172313
26.2,0.04486389624
26.3,0.02330376899
26.4,0.0401737661
26.5,0.02693066063
26.6,0.004858848396
26.7,0.02593422299
26.8,0.02140503141
26.9,0.03255155427
27,0.02909856591
27.1,0.01405125991
27.2,0.03240865764
27.3,0.04174720217
27.4,0.01644807329
27.5,0.02881476304
27.6,0.01216581922
27.7,0.02432148468
27.8,0.02594507393
27.9,0.002995032513
28,0.001147749904
28.1,0.02589081925
28.2,0.03619308107
28.3,0.03688554459
28.4,0.01515894853
28.5,0.01799320165
28.6,0.02694383493
28.7,0.01963014617
28.8,0.03436528
28.9,0.01794795555
29,0.01777329339
29.1,0.02591252112
29.2,0.02179683978
29.3,0.03538278321
29.4,0.03438205844
29.5,0.02915944043
29.6,0.008516060523
29.7,0.02141550261
29.8,0.006660231363
29.9,0.01008712185
30,0.03061441344
30.1,0.02437242944
30.2,0.02325828005
30.3,0.029086391
30.4,0.0287584617
30.5,0.03622844002
30.6,0.05005186461
30.7,0.0195918655
30.8,0.02275082614
30.9,0.02402354938
31,0.03438205844
31.1,0.03061940556
31.2,0.02234508262
31.3,0.01039429295
31.4,0.01039429295
31.5,0.03436528
31.6,0.03065185436
31.7,0.03507262229
31.8,0.03438205844
31.9,0.03972865986
32,0.04008972214
32.1,0.02693066063
32.2,0.03551618878
32.3,0.008528552415
32.4,0.02882883838
32.5,0.03066790047
32.6,0.06389296868
32.7,0.02697018353
32.8,0.02877253703
32.9,0.03700942319
33,0.01218968334
33.1,0.03855930103
33.2,0.01777329339
33.3,0.006676546013
33.4,0.002197966441
33.5,0.02141550261
33.6,0.01957272517
33.7,0.03893616156
33.8,0.03250392206
33.9,0.03700942319
34,0.02880068771
34.1,0.02325828005
34.2,0.01957272517
34.3,0.02403762856
34.4,0.02117884364
34.5,-0.01915365572
