Time (s),VP+ Power (W)
65.5,0.011276966
65.6,0.026105328
65.7,0.023193737
65.8,0.009773441
65.9,0.002394618
66,0.024548984
66.1,0.024467683
66.2,0.018686642
66.3,0.031553455
66.4,0.009761509
66.5,0.016905921
66.6,0.014201611
66.7,0.019451166
66.8,0.002393157
66.9,0.008297384
67,0.009336215
67.1,0.012694482
67.2,0.008327774
67.3,0.020130384
67.4,0.018629781
67.5,0.020660668
67.6,0.03638683
67.7,0.006829655
67.8,0.017153724
67.9,0.024474102
68,0.023291137
68.1,0.003855043
68.2,0.018629781
68.3,0.021595068
68.4,0.017164195
68.5,0.015618879
68.6,0.005342008
68.7,0.018206462
68.8,0.012710018
68.9,0.024638842
69,0.017216551
69.1,0.038427641
69.2,0.0038763
69.3,0.00863141
69.4,0.005342008
69.5,0.022036244
69.6,0.012717786
69.7,0.009791339
69.8,0.010582645
69.9,0.020044471
70,0.033390347
70.1,0.003871576
70.2,0.005345271
70.3,0.023100177
70.4,0.027486121
70.5,0.008307514
70.6,0.014236287
70.7,0.00176225
70.8,0.017185138
70.9,0.014149596
71,0.006799318
71.1,0.02015493
71.2,0.012733322
71.3,0.011215162
71.4,0.0333292
71.5,0.03478127
71.6,0.005552744
71.7,0.008272059
71.8,0.038427641
71.9,0.018618408
72,0.042324054
72.1,0.025864443
72.2,0.024548984
72.3,0.023001649
72.4,0.028944498
72.5,0.018254097
72.6,-0.004984082
72.7,0.017174666
72.8,0.010604866
72.9,0.042220899
73,0.028962177
73.1,0.014244956
73.2,-0.002041224
73.3,0.006837983
73.4,0.009021623
73.5,0.022987574
73.6,0.027435785
73.7,0.039246601
73.8,0.008312579
73.9,0.016976841
74,0.01867527
74.1,0.003031822
74.2,0.036320276
74.3,0.031855846
74.4,0.03783006
74.5,0.008292319
74.6,0.006833819
74.7,0.020769177
74.8,0.029576707
74.9,-0.00055998
75,0.029103613
75.1,0.020758326
75.2,0.017361594
75.3,0.027005387
75.4,0.009815203
75.5,0.003869214
75.6,0.009731678
75.7,0.014373514
75.8,0.009785373
75.9,0.031836365
76,0.042331422
76.1,0.152484106
76.2,0.299062353
76.3,0.307523344
76.4,0.290578534
76.5,0.256118467
76.6,0.251718491
76.7,0.249606506
76.8,0.239452173
76.9,0.220503995
77,0.230758578
77.1,0.24682185
77.2,0.257845359
77.3,0.264266775
77.4,0.280245166
77.5,0.280916943
77.6,0.267746523
77.7,0.284225184
77.8,0.25523783
77.9,0.268407579
78,0.268247006
78.1,0.251112718
78.2,0.241661767
78.3,0.261060647
78.4,0.251134851
78.5,0.250829182
78.6,0.249846975
78.7,0.276136251
78.8,0.222697265
78.9,0.256274905
79,0.270382155
79.1,0.257760049
79.2,0.24386953
79.3,0.266119064
79.4,0.318340277
79.5,0.26265926
79.6,0.266023083
79.7,0.17334168
79.8,0.124829615
79.9,0.131856445
80,0.159294523
80.1,0.137608962
80.2,0.125198403
80.3,0.00091766
80.4,-0.010871408
80.5,0.015706378
80.6,0.018215989
80.7,0.02456396
