Time (s),VP+ Power (W)
3669.2,-0.004389811
3669.3,0.004842315
3669.4,0.018008284
3669.5,-0.006217026
3669.6,0.005768769
3669.7,0.002986267
3669.8,-0.012058039
3669.9,0.005352523
3670,-0.00069885
3670.1,-0.008880974
3670.2,0.001143831
3670.3,0.015879402
3670.4,-0.012012709
3670.5,0.012969093
3670.6,0.004825782
3670.7,0.005359259
3670.8,-0.008064991
3670.9,0.008541044
3671,-0.006229203
3671.1,0.008530337
3671.2,0.004098198
3671.3,0.013260186
3671.4,0.021425974
3671.5,0.018008284
3671.6,0.012189683
3671.7,0.012207581
3671.8,0.014085595
3671.9,0.002995033
3672,0.021143384
3672.1,0.026996532
3672.2,0.006686335
3672.3,0.010374033
3672.4,0.00114607
3672.5,0.016260495
3672.6,0.016833215
3672.7,-0.02285577
3672.8,0.021214304
3672.9,0.014071861
3673,0.004835229
3673.1,0.000618961
3673.2,0.017738617
3673.3,0.017738617
3673.4,0.006945258
3673.5,-0.000698509
3673.6,0.008532716
3673.7,0.015926011
3673.8,-0.000962692
3673.9,-0.006241381
3674,0.005365994
3674.1,0.003782239
3674.2,-0.000698509
3674.3,0.00114831
3674.4,-0.002544863
3674.5,0.004832868
3674.6,-0.024617769
3674.7,0.010112508
3674.8,-0.002545076
3674.9,0.014877674
3675,0.003780656
3675.1,0.008520224
3675.2,0.017764624
3675.3,0.027562446
3675.4,0.006699387
3675.5,0.006679809
3675.6,0.030584461
3675.7,0.010095584
3675.8,-0.002544331
3675.9,0.017773293
3676,-0.004121854
3676.1,0.010368968
3676.2,0.016434315
3676.3,0.019572725
3676.4,0.008520224
3676.5,0.011709359
3676.6,0.008553536
3676.7,0.001879853
3676.8,0.023269652
3676.9,0.01267624
3677,0.001145511
3677.1,0.00114719
3677.2,0.008532716
3677.3,-0.006253558
3677.4,-0.007294428
3677.5,0.002201651
3677.6,0.047214387
3677.7,0.023281025
3677.8,0.010353773
3677.9,0.00851963
3678,-0.008084718
3678.1,0.008524388
3678.2,0.022779407
3678.3,0.03062939
3678.4,0.014078728
3678.5,0.014859023
3678.6,0.008534798
3678.7,0.010379098
3678.8,0.021384089
3678.9,-0.002543798
3679,0.012946318
3679.1,-0.007288327
3679.2,0.010368968
3679.3,0.015918243
3679.4,0.006956887
3679.5,-0.015189514
3679.6,0.03062939
3679.7,-0.01046447
3679.8,0.004839953
3679.9,0.003782239
3680,0.002996493
3680.1,0.006705912
3680.2,0.008530337
3680.3,0.003782239
3680.4,0.00114607
3680.5,0.012243378
3680.6,-0.013637159
3680.7,0.001144951
3680.8,-0.004389811
3680.9,0.004856486
3681,-0.008858698
3681.1,0.028871064
3681.2,0.019639716
3681.3,0.021187709
3681.4,-0.006244425
3681.5,0.006673283
3681.6,0.026237477
3681.7,-0.006987784
3681.8,0.008531675
3681.9,0.008507733
3682,-0.01911625
3682.1,-0.006235292
3682.2,0.00061948
3682.3,0.028758462
3682.4,-0.016742271
3682.5,-0.000697827
3682.6,0.000223398
3682.7,-0.000963497
3682.8,0.006666757
3682.9,0.010358838
3683,0.002206257
3683.1,-0.008080772
3683.2,0.006666757
3683.3,-0.007270022
3683.4,-0.008080772
3683.5,0.027493369
3683.6,-0.010817212
3683.7,0.012249344
3683.8,0.005363749
3683.9,0.01405126
3684,0.002201651
3684.1,0.006666757
3684.2,-0.008061046
3684.3,-0.012007672
3684.4,0.019620576
3684.5,0.026983358
3684.6,0.030659343
3684.7,0.008523199
3684.8,0.006936537
3684.9,-0.011771734
3685,0.00114719
3685.1,0.002996493
3685.2,0.002202572
3685.3,0.021488801
3685.4,0.000618443
3685.5,-0.004400528
3685.6,0.005777206
3685.7,-0.002543089
3685.8,0.002207178
3685.9,0.014846589
3686,0.01588717
3686.1,-0.009926253
3686.2,0.010363903
3686.3,-0.006244425
3686.4,0.00851963
3686.5,-0.009945639
3686.6,0.019644501
3686.7,0.010099815
3686.8,0.000620776
3686.9,0.028772537
3687,0.034298166
3687.1,0.00377749
3687.2,-0.002541846
3687.3,0.010125202
3687.4,-0.000698168
3687.5,-0.024702152
3687.6,0.004835229
3687.7,0.014037526
3687.8,0.019630146
3687.9,0.008520224
3688,0.003775907
3688.1,-0.004396241
3688.2,0.001142711
3688.3,-0.016805474
3688.4,0.019630146
3688.5,0.002202572
3688.6,-0.019097546
3688.7,0.002992111
3688.8,0.011684894
3688.9,0.002995033
3689,0.021835185
3689.1,0.00713921
3689.2,0.006689598
3689.3,0.012207581
3689.4,0.003794905
3689.5,-0.000697827
3689.6,0.00114607
3689.7,0.014064994
3689.8,0.01646871
3689.9,0.018015825
3690,-0.006229203
3690.1,-0.008068936
3690.2,0.025076511
3690.3,0.010120971
3690.4,0.010379098
3690.5,0.006683072
3690.6,0.005357013
3690.7,-0.008068936
3690.8,-0.006226159
3690.9,-0.015195874
3691,-0.000698509
3691.1,-0.005697262
3691.2,0.001883166
3691.3,0.011665321
3691.4,0.005370484
3691.5,-0.011419339
3691.6,-0.004128761
3691.7,-0.028394915
3691.8,0.012207581
3691.9,0.004835229
3692,0.006959794
3692.1,0.00114663
3692.2,0.001142711
3692.3,-0.015189514
3692.4,0.001145511
3692.5,0.014071861
3692.6,0.024402996
3692.7,0.023372002
3692.8,0.008524388
3692.9,0.003780656
3693,-0.002546815
3693.1,0.005363749
3693.2,0.004839953
3693.3,0.010104046
3693.4,0.03245629
3693.5,0.015894938
3693.6,0.014037526
3693.7,0.012961502
3693.8,0.00667002
3693.9,0.01770394
3694,-0.006223115
3694.1,-0.002549122
3694.2,0.004842315
3694.3,0.003790155
3694.4,0.011680001
3694.5,0.017381766
3694.6,0.003790155
3694.7,-0.009902021
3694.8,-0.027859607
3694.9,0.006686335
3695,-0.008064991
3695.1,-0.007279175
3695.2,-0.002545573
3695.3,-0.008080772
3695.4,0.002202572
3695.5,0.021405031
3695.6,0.017712609
3695.7,0.038037661
3695.8,-0.009911714
3695.9,0.015910475
3696,0.002999415
3696.1,-0.004121854
3696.2,-0.006226159
3696.3,0.008528552
3696.4,0.001609178
3696.5,-0.000329851
3696.6,0.021205439
3696.7,0.030689295
3696.8,-0.008063018
3696.9,0.004093395
3697,-0.002542467
3697.1,-0.004385525
3697.2,0.010353773
3697.3,0.010363903
3697.4,-0.010438222
