19,6,10,20,12,6,1,46.7293548583,-117.0119857788
19,6,10,20,22,52,1,46.7294654846,-117.0121994018
19,6,10,20,33,37,1,46.7294540405,-117.0122222900
19,6,10,20,44,32,1,46.7294654846,-117.0121994018
19,6,10,20,54,51,1,46.7294616699,-117.0121459960
19,6,10,21,5,36,1,46.7294425964,-117.0121841430
19,6,12,20,18,34,1,46.7294921875,-117.0121765136
19,6,12,20,23,11,0,46.7294731140,-117.0121765136
19,6,12,20,27,48,1,46.7293624877,-117.0120086669
19,6,12,20,32,31,1,46.7294578552,-117.0121078491
0,0,0,0,0,0,0,0,0
19,6,12,20,38,38,1,46.7294311523,-117.0123825073
19,6,12,20,43,21,1,46.7294807434,-117.0121765136
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
19,6,14,14,6,34,1,45.4243431091,-117.2766952514
19,6,14,14,11,13,1,45.4262313842,-117.2783279418
19,6,14,14,15,47,1,45.4233322143,-117.2776107788
19,6,14,14,20,20,1,45.3965644836,-117.2308273315
19,6,14,14,24,58,1,45.4115562438,-117.1711654663
19,6,14,14,29,30,1,45.4268531799,-117.1205902099
19,6,14,14,34,5,1,45.4534645080,-117.0870819091
19,6,14,14,38,41,1,45.4842948913,-117.0533142089
19,6,14,14,43,17,1,45.5187110900,-117.0217208862
19,6,14,14,47,50,1,45.5542869567,-117.0009002685
19,6,14,14,52,24,1,45.5604133605,-116.9842224121
19,6,14,14,57,0,1,45.5656242370,-116.9738616943
19,6,14,15,1,39,1,45.5760917663,-116.9678573608
19,6,14,15,6,22,1,45.5759849548,-116.9672317504
19,6,14,15,11,5,0,45.5764274597,-116.9664764404
19,6,14,15,15,46,0,45.5763130187,-116.9665527343
19,6,14,15,20,23,1,45.5763664245,-116.9666442871
19,6,14,15,25,2,1,45.5766906738,-116.9659271240
19,6,14,15,29,36,1,45.5769653320,-116.9663085937
19,6,14,15,34,12,1,45.5769615173,-116.9663009643
19,6,14,15,38,46,1,45.5769309997,-116.9662475585
19,6,14,15,43,21,1,45.5769653320,-116.9663467407
19,6,14,15,47,56,1,45.5769805908,-116.9662628173
19,6,14,15,52,33,1,45.5769691467,-116.9662628173
19,6,14,15,57,9,1,45.5768966674,-116.9663391113
19,6,14,16,1,40,1,45.5768890380,-116.9664535522
19,6,14,16,6,15,1,45.5769615173,-116.9662857055
19,6,14,16,10,52,0,45.5770721435,-116.9662704467
19,6,14,16,16,5,1,45.5769996643,-116.9662475585
19,6,14,16,20,37,1,45.5770111083,-116.9663085937
19,6,14,16,25,12,1,45.5770225524,-116.9662704467
19,6,14,16,29,47,1,45.5769271850,-116.9662246704
19,6,14,16,34,22,1,45.5770683288,-116.9662704467
19,6,14,16,39,35,1,45.5769767761,-116.9662704467
19,6,14,16,44,5,0,45.5769538879,-116.9662704467
19,6,14,16,48,43,1,45.5769958496,-116.9662857055
19,6,14,16,53,17,1,45.5769729614,-116.9663085937
19,6,14,16,57,54,1,45.5769920349,-116.9662475585
19,6,14,17,3,28,1,45.5770263671,-116.9663391113
19,6,14,17,8,5,0,45.5770187377,-116.9662628173
19,6,14,17,12,39,1,45.5769691467,-116.9662246704
19,6,14,17,17,15,0,45.5770530700,-116.9663085937
19,6,14,17,21,52,1,45.5770034790,-116.9662857055
19,6,14,17,26,31,1,45.5770187377,-116.9662704467
19,6,14,17,31,14,1,45.5770606994,-116.9662322998
19,6,14,17,35,56,0,45.5770187377,-116.9662475585
19,6,14,17,40,32,1,45.5770111083,-116.9662475585
19,6,14,17,45,11,1,45.5769195556,-116.9662094116
19,6,14,17,50,0,1,45.5770263671,-116.9662322998
19,6,14,17,54,48,1,45.5771026611,-116.9663467407
19,6,14,18,0,4,1,45.5770950317,-116.9662704467
19,6,14,18,4,44,1,45.5770034790,-116.9661941528
19,6,14,18,9,19,0,45.5770645141,-116.9662857055
19,6,14,18,13,55,1,45.5769844055,-116.9662322998
19,6,14,18,18,31,1,45.5771217346,-116.9663009643
19,6,14,18,23,10,1,45.5770378112,-116.9662094116
19,6,14,18,28,22,1,45.5770988464,-116.9663772583
19,6,14,18,33,11,1,45.5771713256,-116.9664154052
19,6,14,18,37,47,1,45.5771560668,-116.9665069580
19,6,14,18,42,29,1,45.5768737792,-116.9661712646
19,6,14,18,47,16,1,45.5769195556,-116.9662246704
19,6,14,18,52,5,1,45.5768890380,-116.9661483764
19,6,14,18,57,1,1,45.5769042968,-116.9660186767
19,6,14,19,1,49,1,45.5756416320,-116.9676208496
19,6,14,19,6,30,1,45.5756797790,-116.9685516357
19,6,14,19,11,18,1,45.5765228271,-116.9694061279
19,6,14,19,16,17,1,45.5765228271,-116.9692153930
19,6,14,19,21,8,1,45.5764732360,-116.9691696166
19,6,14,19,26,3,1,45.5763549804,-116.9691925048
19,6,14,19,31,1,1,45.5759086608,-116.9689331054
19,6,14,19,36,25,1,45.5762252807,-116.9694824218
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
19,6,14,19,48,37,1,45.5712776184,-116.9680633544
19,6,14,19,53,37,1,45.5686340332,-116.9701614379
19,6,14,19,58,21,1,45.5670928955,-116.9702148437
0,0,0,0,0,0,0,0,0
19,6,14,20,4,48,1,45.5662040710,-116.9720611572
19,6,14,20,10,27,1,45.5641288757,-116.9740066528
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
19,6,14,20,18,47,1,45.5632362365,-116.9738540649
0,0,0,0,0,0,0,0,0
19,6,14,20,25,19,1,45.5638008117,-116.9743881225
19,6,14,20,30,5,1,45.5638771057,-116.9738616943
19,6,14,20,35,2,1,45.5640602111,-116.9741439819
19,6,14,20,39,36,0,45.5639724731,-116.9740142822
19,6,14,20,44,13,1,45.5641250610,-116.9739685058
19,6,14,20,48,47,1,45.5642051696,-116.9738922119
19,6,14,20,53,24,1,45.5642356872,-116.9738388061
19,6,14,20,58,0,1,45.5641746520,-116.9738616943
19,6,14,21,2,36,1,45.5641250610,-116.9740142822
19,6,14,21,7,18,1,45.5640373229,-116.9741058349
19,6,14,21,11,55,1,45.5640411376,-116.9741210937
19,6,14,21,16,31,1,45.5641784667,-116.9743652343
