,60000,0,60000
,60000,0,60000
,60000,0,60000
,60000,0,60000
,60000,0,60000
,60000,0,60000
,60000,0,60000
,60000,0,60000
,60000,0,60000
,60000,0,60000
,60000,0,60000
291,42.564400,-113.792320,4,270418,14010600,39474,39617,60000
185,42.564373,-113.792370,3,270418,14053500,3274,9416,9389
282,42.564079,-113.790280,4,270418,14112400,24062,59197,60000
141,42.568726,-113.736840,5,270418,14160300,23863,39020,38993
253,42.568581,-113.600010,5,270418,14212300,43641,59784,60000
243,42.561367,-113.501880,5,270418,14255000,22442,27597,27570
231,42.513023,-113.425670,5,270418,14303500,13198,13224,13197
212,42.440945,-113.403820,5,270418,14355700,35913,36063,36038
179,42.371319,-113.370070,6,270418,14404000,18642,19793,19767
208,42.303413,-113.369310,5,270418,14452900,9352,9502,9476
203,42.225475,-113.359850,5,270418,14503300,14045,14197,14171
231,42.203697,-113.405340,4,270418,14552200,3733,3757,3732
224,42.195629,-113.419690,6,270418,15001900,1405,1553,1526
244,42.195930,-113.420270,6,270418,15052000,2064,3211,3185
140,42.195850,-113.420090,6,270418,15105700,9713,40847,40820
138,42.195797,-113.420070,6,270418,15151900,2376,3515,3489
174,42.195755,-113.419980,5,270418,15203500,19018,20162,20134
486,42.195717,-113.420000,3,270418,15261400,58668,59796,60000
133,42.195545,-113.419920,6,270418,15305200,25321,38465,38439
571,42.195778,-113.419580,4,270418,15360400,48991,51016,60026
152,42.195793,-113.419940,5,270418,15402800,15692,15834,15807
129,42.195770,-113.420070,6,270418,15451800,6379,6521,6494
202,42.195648,-113.419880,4,270418,15501300,2050,2192,2166
159,42.195675,-113.419900,3,270418,15551800,7758,7784,7757
,60000,0,60000
,60000,0,60000
,60000,0,60000
132,42.196247,-113.419510,5,270418,16155700,49527,49669,49643
159,42.196190,-113.419520,4,270418,16203300,26262,26288,26261
240,42.195957,-113.419680,4,270418,16253800,31983,32010,31982
230,42.195877,-113.419490,5,270418,16301400,8732,8759,8731
225,42.196175,-113.419540,5,270418,16351100,4477,6620,6592
236,42.195999,-113.419300,4,270418,16401100,7228,7254,7227
242,42.196014,-113.419340,4,270418,16451400,11009,11034,11008
252,42.196014,-113.419310,4,270418,16502100,7826,18850,60000
170,42.196087,-113.419270,3,270418,16552700,19660,25801,25774
288,42.196194,-113.419310,4,270418,17002500,24525,24552,60000
271,42.196167,-113.419360,3,270418,17055300,24428,53441,60000
235,42.197109,-113.418850,6,270418,17103300,12357,34513,34484
235,42.198151,-113.420880,6,270418,17150500,6295,7435,7410
239,42.198154,-113.422780,5,270418,17200700,10211,10353,10327
220,42.197979,-113.423470,5,270418,17250800,12133,12159,12131
247,42.198032,-113.425450,5,270418,17300100,6062,6204,6177
205,42.198132,-113.425420,6,270418,17345800,2027,4128,4100
206,42.198063,-113.425590,5,270418,17395500,1944,2087,2058
204,42.198025,-113.425630,6,270418,17445700,4831,4974,4947
207,42.197788,-113.425440,6,270418,17500000,4757,8893,8867
245,42.197712,-113.426000,5,270418,17545600,5674,5701,5673
214,42.197666,-113.425740,4,270418,18003300,13575,43712,43684
216,42.197601,-113.425810,4,270418,18045200,3554,3696,3668
224,42.197529,-113.425830,4,270418,18094900,1470,1611,1585
126,42.197651,-113.425960,5,270418,18150200,15490,15634,15606
150,42.197662,-113.425900,5,270418,18194850,2774,2917,2890
110,42.197670,-113.425990,4,270418,18244800,3231,3374,3347
